company,id,link,location,salary,snippet,source,title,type,updated
Grupo Ecotisa,-3112260780454825283,https://es.jooble.org/jdp/-3112260780454825283,Salamanca,,"&nbsp;...encargarás de liderar integralmente la operación de planta, estandarizando procesos, profesionalizando la gestión productiva y montando un <b>sistema </b>de calidad. Su desafío será transformar una fábrica con alto conocimiento técnico en un entorno industrial ordenado, predecible y...&nbsp;",jobleads.com,Jefe/a de planta y mejora continua (Extrusión de plásticos),,2025-07-08T00:00:00.0000000
Verisure,-993473135457339630,https://es.jooble.org/jdp/-993473135457339630,Salamanca,,"&nbsp;...presencial o comercial 
 Carnet de conducir 
 Disponibilidad para viajar ocasionalmente y en el periodo formativo 
¡Esta es tu oportunidad de entrar en una empresa líder en el sector de <b>Sistemas </b>de Seguridad!
 Inscríbete, ¡estamos esperando tu talento!
#J-18808-Ljbffr...&nbsp;",jobleads.com,Retención de clientes - Salamanca -,,2025-07-07T00:00:00.0000000
Verisure,937227699855841784,https://es.jooble.org/jdp/937227699855841784,Salamanca,,"¿Tienes ambición y pasión por las ventas? ¡Te estamos buscando!
 En Securitas Direct buscamos incorporar un/a Comercial de <b>Sistemas </b>de Seguridad. 
¿Qué ofrecemos?
- Un plan de carrera donde tú eres el/la dueño/a de tu desarrollo. 
- Contrato indefinido, alta en seguridad...&nbsp;",jobleads.com,Comercial Contrato Indefinido - Zamora,,2025-07-09T00:00:00.0000000
Doméstiko.com,-5132965592759339176,https://es.jooble.org/jdp/-5132965592759339176,Salamanca,,"&nbsp;.... También se encargará de la organización del almacén, la preparación de pedidos utilizando un dispositivo PDA y su registro en el <b>sistema.</b> Además, colaborará en la carga y descarga de materiales metálicos, así como en el control de inventario y conteos. Es importante el...&nbsp;",domestiko.com,Mozo/a almacén,,2025-07-07T00:00:00.0000000
RAÍZEN ARGENTINA,-466905950208417178,https://es.jooble.org/jdp/-466905950208417178,Salamanca,,"&nbsp;...en la infraestructura. 
 Poseer conocimientos avanzados en el manejo y administración de repositorios de código fuente utilizando <b>sistemas </b>de control de versiones como Git. 
 Trabajar en estrecha colaboración con el equipo de operaciones de tecnología (OT) para...&nbsp;",jobleads.com,Arquitecto de Infraestructura,,2025-07-09T00:00:00.0000000
Quironprevencion,-3114273988700337720,https://es.jooble.org/jdp/-3114273988700337720,Salamanca,,"&nbsp;...vocación. 
 La curiosidad y la creatividad nuestro ADN. 
 El compromiso de promover la igualdad de oportunidades, basándonos en un <b>sistema </b>de mérito profesional, garantizando asimismo la igualdad efectiva de mujeres y hombres. 
¿Quieres formar parte del equipo? ¡...&nbsp;",jobleads.com,28986 / Técnico/a intermedio PRL - Recurso Preventivo hasta 4 de julio - Salamanca,,2025-07-08T00:00:00.0000000
Quironprevencion,3918710348010687712,https://es.jooble.org/jdp/3918710348010687712,Salamanca,,"&nbsp;...vocación. 
 La curiosidad y la creatividad nuestro ADN. 
 El compromiso de promover la igualdad de oportunidades, basándonos en un <b>sistema </b>de mérito profesional, garantizando asimismo la igualdad efectiva de mujeres y hombres. 
¿Quieres formar parte del equipo? ¡...&nbsp;",jobleads.com,29337/ Técnico Superior Prevención sector industrial - SALAMANCA,,2025-07-11T15:03:35.0770000
Grupo Ecotisa,-8611071652826478267,https://es.jooble.org/jdp/-8611071652826478267,Salamanca,,"&nbsp;...equipo en constante crecimiento! Requisitos: 

Cursos en reparación de impresoras (plotter). 
Conocimientos en entornos de redes y <b>sistemas </b>operativos: Windows, Mac y Linux. 

 Funciones: 

 Realizar reparaciones de impresoras ( plotter, tinta y láser)....&nbsp;",teamtailor.com,Técnico/a especialista en reparación de Impresoras (...,,2025-05-23T18:55:53.6230000
Adecco (Spain),-4540912667776930681,https://es.jooble.org/jdp/-4540912667776930681,"Huerta, Salamanca",,"&nbsp;...encargarás de realizar instalaciones eléctricas y el mantenimiento de las mismas, controlar y verificar el correcto funcionamiento de los <b>sistemas </b>y motores eléctricos, examinar los planos y los diagramas de circuito para determinar por dónde instalar un sistema o dónde...&nbsp;",jobleads.com,ELECTRICISTA,,2025-07-11T00:00:00.0000000
Doméstiko.com,-1881385261956978686,https://es.jooble.org/jdp/-1881385261956978686,"Huerta, Salamanca",,&nbsp;...instalaciones eléctricas y su mantenimiento preventivo y correctivo. También deberás controlar y verificar el buen funcionamiento de <b>sistemas </b>y motores eléctricos. Parte de tu trabajo incluirá examinar planos y diagramas de circuitos para planificar instalaciones o...&nbsp;,domestiko.com,Electricista,,2025-05-19T20:07:03.8070000
Adecco,4376052056204302077,https://es.jooble.org/jdp/4376052056204302077,Salamanca,de 30000 a 35000 €/año,"&nbsp;...Salamanca, ¡No dejes pasar esta oportunidad!
¿Qué funcionas realizarás?
-Realizar mantenimiento preventivo y correctivo de equipos y <b>sistemas.</b> 
-Diagnosticar y reparar averías. 
-Gestionar inventarios de repuestos y herramientas. 
-Documentar y reportar actividades de...&nbsp;",adecco.es,Técnico/a de Mantenimiento Electromecánico/a,Completa,2025-05-20T19:39:12.0715703+00:00
Adecco,5369502019628498166,https://es.jooble.org/jdp/5369502019628498166,Salamanca,de 22000 a 30000 €/año,"&nbsp;...fontanero/a obra civil con experiencia y disponibilidad para viajar. 
 Entre las funciones a realizar: 
-Instalación y mantenimiento de <b>sistemas </b>de frio, climatización, etc. 
-Diagnóstico y resolución de problemas técnicos/as relacionados con la obra civil. 
-Trabajo...&nbsp;",adecco.es,Fontanero/a Obra Civil,Completa,2025-07-09T18:13:41.3334400+00:00
AVANSEL SELECCIÓN,-441006714804636078,https://es.jooble.org/jdp/-441006714804636078,"Villares de la Reina, Salamanca",de 24000 a 32000 €/año,"&nbsp;...proyectos, liderazgo técnico y orientación a resultados.
Requisitos Valorables
* Experiencia en diseño de redes de conductos, tuberías, y <b>sistemas </b>de control y regulación.
* Experiencia en instalaciones en entornos industriales, hospitalarios o comerciales.  REQUISITOS...&nbsp;",bizneo.com,Ingeniero/a Oficina Técnica - Climatización,,2025-07-07T00:00:00.0000000
SOS Informatica Helmántica SL,-8871418819077162412,https://es.jooble.org/jdp/-8871418819077162412,"Cabrerizos, Salamanca",,"&nbsp;...eficiente en diversas áreas, incluyendo equipos informáticos y servidores, seguridad informática (WatchGuard), soporte y mantenimiento de <b>sistemas </b>ERP (SAGE) y CRM, Backup (Synology), servidores cloud incluyendo servicios de internet y VozIP. El candidato seleccionado...&nbsp;",jobleads.com,Técnico Informático de Hardware y Software,,2025-07-07T00:00:00.0000000
Ibermutua,7730998036233768990,https://es.jooble.org/jdp/7730998036233768990,Salamanca,,"&nbsp;...imagen corporativa de la Mutua en el desarrollo de su actividad. 
 Colaborar con la implantación, el mantenimiento y la mejora del <b>Sistema </b>de Seguridad del Paciente. 
 Garantizar el funcionamiento de los equipos del centro y velar por su integridad así como utilizar...&nbsp;",viterbit.com,Enfermero/a Salamanca,Completa,2025-07-11T00:00:00.0000000
Adecco (Spain),225897580331088988,https://es.jooble.org/jdp/225897580331088988,"Huerta, Salamanca",,"&nbsp;...desempeñen un papel clave en la producción y mantenimiento de productos de alta calidad.Tu jornada será completa y trabajarás en un <b>sistema </b>de turnos rotativos, lo que te permitirá desarrollar tus habilidades en un entorno diverso y desafiante. 
 Entre tus...&nbsp;",jobleads.com,Operario/a Metal,,2025-07-10T00:00:00.0000000
,-703475536930796170,https://es.jooble.org/jdp/-703475536930796170,Salamanca,,"&nbsp;...soporte continuo y resolver incidencias relacionadas con Employee Central.

 Realizar mantenimiento regular y actualizaciones del <b>sistema </b>para asegurar su óptimo funcionamiento.

3) Formación y Asesoramiento: 
 Capacitar a usuarios finales y a otros miembros del equipo...&nbsp;",talenthackers.net,Especialista SAP SuccessFactors (Employee Central),,2025-07-11T00:00:00.0000000
Ballesol,8990356080595190086,https://es.jooble.org/jdp/8990356080595190086,Salamanca,,"&nbsp;...completa en turnos de mañana (07.50-14.50h) o de tarde ( 14.50-22.00h) de lunes a domingo con las libranzas correspondientes. ¡Nuevo <b>sistema </b>de libranzas que aumenta la frecuencia de libres!
* Salario según convenio.
Te ofrecemos un buen ambiente de trabajo y ser parte de...&nbsp;",bizneo.com,Gerocultor/a - Auxiliar de Enfermería Centro Residencial,Temporal,2025-07-02T18:59:06.5254125+00:00
Adecco,-6053645760835758281,https://es.jooble.org/jdp/-6053645760835758281,"Doñinos de Salamanca, Salamanca",de 20000 a 25000 €/año,"&nbsp;...con incorporación indefinida directamente por empresa. 
¿Cuáles serán tus funciones?
- Asegurar el funcionamiento óptimo de los <b>sistemas </b>eléctricos, electromecánicos/as y de automatización de la planta, y colaborar en su mejora continua. 
- Mantenimiento y reparación...&nbsp;",adecco.es,Técnico/a electricista y de electromecánico/a,Completa,2025-05-05T07:38:44.7811537+00:00
Adecco,-6260012622923270605,https://es.jooble.org/jdp/-6260012622923270605,Salamanca,de 26000 a 29000 €/año,"&nbsp;...control de calidad. 
- Manejo y verificación con equipos de inspección. 
¿Cómo es el proceso por concurso-oposición?
 Se trata de un <b>sistema </b>de selección que combina pruebas eliminatorias con la valoración de méritos de los/las candidatos/as. Consta de dos fases: 
 Fase...&nbsp;",adecco.es,Analista Calidad,Parcial,2025-06-09T22:39:24.6470000
Hospes Hoteles,-9127222034778496620,https://es.jooble.org/jdp/-9127222034778496620,Salamanca,,"&nbsp;...detectar fallos y recomendar las reparaciones apropiadas.
* Realizar el mantenimiento preventivo y correctivo de los equipos y los <b>sistemas </b>eléctricos y mecánicos.
* Revisión del mantenimiento de todas las instalaciones del Hotel (edificios y zonas comunes).
* Procesar...&nbsp;",bizneo.com,Especialista Mantenimiento,Temporal,2025-05-26T21:59:31.8270000
,-5876355794496994584,https://es.jooble.org/jdp/-5876355794496994584,Salamanca,,"&nbsp;...certificado de antecedentes penales en versión impresa no mayor a 3 meses, traducido al inglés 
 disponibilidad para trabajar en un <b>sistema </b>de turnos 2/2/3
 actitud positiva hacia el cumplimiento de las obligaciones diarias 
 flexibilidad y capacidad para trabajar bajo...&nbsp;",silverhand.eu,Ayudante de cocina (Islandia),,2025-04-16T08:07:21.7960669+00:00
IMAN TEMPORING,-4135048501520220144,https://es.jooble.org/jdp/-4135048501520220144,"Villares de la Reina, Salamanca",,"&nbsp;...continuo aprendizaje.
Requisitos mínimos:
- Experiencia previa en gestión de tráfico con conocimientos de operativa de paquetería, <b>sistemas </b>de gestión logístico, uso PDAs, TTMM, etc.
- Nivel medio de Office 365.
- Carnet B y vehículo propio.
- Valorable nivel medio de...&nbsp;",bizneo.com,Administrativo/a Logístico (almacén de paquetería),Temporal,2025-05-21T21:58:59.6900000
Elephant Real Estate,1142038831789258219,https://es.jooble.org/jdp/1142038831789258219,Salamanca,,"&nbsp;...de nuestro mercado. Todos en Elephant somos agentes inmobiliarios que entendemos perfectamente tu día a día. Por eso: 

~ Nuestro <b>sistema </b>de cálculo de honorarios te beneficia siempre, aunque no estés pasando por tu mejor época de facturación sin obligarte a remontar...&nbsp;",viterbit.com,Agente inmobiliario trabajo en remoto desde Salamanca,Completa,2025-06-30T00:00:00.0000000
ALS,-3275336933620322622,https://es.jooble.org/jdp/-3275336933620322622,Salamanca,,"&nbsp;...Conocimientos en publicación de aplicaciones web sobre IIS y Apache
 Conocimiento en desarrollo de aplicaciones con VBA
 Conocimientos en <b>Sistemas </b>Operativos y entornos Windows.
 Conocimientos de Hardware
 Recomendado tener conocimientos de programación en Cosmos y/o vb 6.0...&nbsp;",trabajosdiarios.com,Analista programador,Completa,2025-05-29T14:36:41.1900000
,-1354389263612129835,https://es.jooble.org/jdp/-1354389263612129835,Salamanca,,"&nbsp;...orientadas a servicios bancarios. 
 Crear APIs RESTful eficientes, capaces de gestionar miles de solicitudes por segundo. 
 Integrar <b>sistemas </b>complejos en proyectos IT donde interactúan múltiples tecnologías. 
 Asegurar la calidad del software mediante pruebas unitarias,...&nbsp;",talenthackers.net,Java Software Engineer,,2025-07-11T00:00:00.0000000
Univrse,-71797375465384785,https://es.jooble.org/jdp/-71797375465384785,Salamanca,,"&nbsp;...de optimización de rendimiento para aplicaciones desarrolladas en Unity 
# Conocimientos de SOLID y patrones de diseño para la <b>programación </b>orientada a objetos 
# Conocimientos en el uso de herramientas de control de versiones (Git o Plastic)

 Requisitos deseables...&nbsp;",jobleads.com,Desarrollador Unity Senior,,2025-07-09T00:00:00.0000000
,1332130320121755452,https://es.jooble.org/jdp/1332130320121755452,Salamanca,,"&nbsp;.... 
 Mínimo 10 años de experiencia profesional en C++. 
 Experiencia en diseño de aplicaciones con Qt/QML. 
 Conocimientos en <b>programación </b>de red (sockets, conexiones TCP/IP). 
 Experiencia en desarrollo y administración de sistemas GNU/Linux. 
 Sólidos conocimientos...&nbsp;",talenthackers.net,Senior Developer (C++ Core),,2025-07-11T00:00:00.0000000
TTA Personal GmbH,-2794272396493191425,https://es.jooble.org/jdp/-2794272396493191425,Salamanca,,"&nbsp;...impulso electromagnético) para procesos de unión sin contacto, alta velocidad y sin aporte térmico, TTA Personal busca incorporar un/a <b>programador/</b>a de automatización y sistemas de medición en su sede ubicada en Alzenau, Baviera, Alemania. 
Responsabilidades: 
Desarrollo,...&nbsp;",trabajos.com,Programador de automatización y sistemas de medición en Alemania,Completa,2025-07-01T21:11:01.1970000
,-7957680354754468443,https://es.jooble.org/jdp/-7957680354754468443,Salamanca,," Descripción de la compañía 
Startup tecnológica alemana en rápido crecimiento dentro del sector B2B SaaS, enfocada en transformar la manera en que los fabricantes conectan con sus usuarios finales. Con un equipo internacional y multidisciplinar, la compañía se dedica ...",talenthackers.net,Senior Fullstack Developer (Node/React),,2025-07-11T00:00:00.0000000
Merck Gruppe - MSD Sharp & Dohme,-5814589108039706761,https://es.jooble.org/jdp/-5814589108039706761,Salamanca,,"&nbsp;...Execution Systems (MES), Manufacturing Support, Problem Management, Process Monitoring, Quality Management, Quality Standards, Real-Time <b>Programming,</b> Social Collaboration, Software Development Life Cycle (SDLC), Technical Writing Documentation  Preferred Skills: 
 Job Posting...&nbsp;",jobleads.com,Digital Records Senior Specialist MES (Manufacturing Execution System),,2025-07-11T15:03:28.9200000
,-703475536930796170,https://es.jooble.org/jdp/-703475536930796170,Salamanca,,"
 Proyecto 
 Nuestro cliente es una empresa líder en tecnología con sede en Madrid, especializada en soluciones avanzadas de gestión de capital humano (HCM) y SAP. Con más de 15 años de experiencia, nos dedicamos a digitalizar y optimizar los departamentos de recursos...",talenthackers.net,Especialista SAP SuccessFactors (Employee Central),,2025-07-11T00:00:00.0000000
ALS,-3275336933620322622,https://es.jooble.org/jdp/-3275336933620322622,Salamanca,,"Dentro del equipo de IT llevarás a cabo el siguiente rol:
 <b>Programación </b>de aplicaciones web y de escritorio sobre C#.NET
 Programación web con PHP
 Bases de datos SQL Server
 Conocimientos en publicación de aplicaciones web sobre IIS y Apache
 Conocimiento en desarrollo...&nbsp;",trabajosdiarios.com,Analista programador,Completa,2025-05-29T14:36:41.1900000
,8837693239338144180,https://es.jooble.org/jdp/8837693239338144180,Salamanca,," Puesto: Desarrollador/a Técnico con enfoque en Integraciones e Inteligencia Artificial Buscamos una persona con perfil técnico, proactiva y con muchas ganas de aprender, que esté lista para sumarse a un equipo en crecimiento, trabajando con tecnologías de vanguardia como...",talenthackers.net,Ingeniero Software Node.js,,2025-07-11T00:00:00.0000000
TALENTOMOBILE,7657671707942610251,https://es.jooble.org/jdp/7657671707942610251,Salamanca,," Desde TalentoMOBILE buscamos desarrolladores/as y arquitectos de Movilidad especialidos en iOS o en Android para nuestras oficinas en Madrid y Salamanca 
 Funciones: 
 Participar en el desarrollo de apps móviles Android y/o IOS 
 Diseño de patrones: Viper, MVP, MVVM...",breezy.hr,2- Desarrollador/a Movilidad iOS & Android,Completa,2025-07-01T00:00:00.0000000
,3012450160516394968,https://es.jooble.org/jdp/3012450160516394968,Salamanca,," Somos una empresa líder mundial en el diseño y fabricación de maquinaria avanzada para los sectores agrícola, forestal, de construcción y mantenimiento de terrenos. En nuestra trayectoria de más de 180 años, hemos innovado para abordar los mayores retos del planeta, desde...",talenthackers.net,Backend developer,,2025-07-11T00:00:00.0000000
,-1354389263612129835,https://es.jooble.org/jdp/-1354389263612129835,Salamanca,," Empresa líder en soluciones tecnológicas para el sector financiero, especializada en el desarrollo de plataformas seguras, escalables y de alto rendimiento para servicios bancarios y transacciones digitales. 
 Misión del Puesto: 
 Buscamos un/a desarrollador/a backend...",talenthackers.net,Java Software Engineer,,2025-07-11T00:00:00.0000000
,-8724581511458671760,https://es.jooble.org/jdp/-8724581511458671760,Salamanca,,"&nbsp;...desarrollo de aplicaciones. 
 Experiencia sólida en el diseño e implementación de  APIs RESTful  con OpenAPI. 
 Conocimiento en <b>programación </b>con  WebSockets  . 
 Experiencia con bases de datos  PostgreSQL y NoSQL  . 
 Experiencia con  AWS  (se valora certificación...&nbsp;",talenthackers.net,Golang Developer,,2025-07-11T00:00:00.0000000
Grupo Juliá,-7699856265417502050,https://es.jooble.org/jdp/-7699856265417502050,Salamanca,,"&nbsp;...dibujo, pintura, arte contemporáneo, cine y audiovisual. 
# Tecnología: informática, diseño gráfico, dibujo técnico, Photoshop, <b>programación,</b> etc. 

 Tareas: 
# Evaluar el nivel de conocimiento del estudiante. 
# Preparar y dar clases particulares. 

 Requisitos:...&nbsp;",jobleads.com,Profesor / a Particular,,2025-07-11T00:00:00.0000000
RAÍZEN ARGENTINA,-466905950208417178,https://es.jooble.org/jdp/-466905950208417178,Salamanca,," En  Raízen Argentina  nos encontramos en la búsqueda de un/a ""Arquitecto de Infraestructura""
 El Objetivo Principal de la Posición Será: 
 Desarrollar el roadmap tecnológico de infraestructura de la compañía, haciendo uso de las últimas tecnologías que permitan garantizar...",jobleads.com,Arquitecto de Infraestructura,,2025-07-09T00:00:00.0000000
SOS Informatica Helmántica SL,-8871418819077162412,https://es.jooble.org/jdp/-8871418819077162412,"Cabrerizos, Salamanca",," Estamos en la búsqueda de un Técnico de Soporte Tecnológico altamente capacitado y motivado para unirse a nuestro equipo. El candidato ideal será responsable de proporcionar soporte técnico y mantenimiento eficiente en diversas áreas, incluyendo equipos informáticos y ...",jobleads.com,Técnico Informático de Hardware y Software,,2025-07-07T00:00:00.0000000
Huffington Post,5080956583656234001,https://es.jooble.org/jdp/5080956583656234001,Salamanca,,"&nbsp;...conexión a internet. 
 La empresa proporciona el ordenador, adaptado a cada puesto. Por ejemplo, para trabajos como informático o <b>programador,</b> se necesitan características específicas de velocidad y potencia. Para profesores particulares, es fundamental la calidad de...&nbsp;",jobleads.com,Sueldo hasta 3.250 euros y contrato fijo: las mejores ofertas con teletrabajo,,2025-07-10T15:02:44.5970000
Grupo Sermicro,-3636586727871106538,https://es.jooble.org/jdp/-3636586727871106538,Salamanca,," Grupo Sermicro  somos una empresa Integradora de referencia en Soluciones y Servicios TIC con más de 35 años de experiencia y una amplia presencia internacional. 
 Técnico/a Campo 
 Funciones a desarrollar: 
# Soporte a usuarios in situ 
# Maquetado de equipos 
# ...",jobleads.com,TECNICO/A MICROINFORMATICO ADIF,,2025-07-08T00:00:00.0000000
Applicable Limited,408574071038127617,https://es.jooble.org/jdp/408574071038127617,Salamanca,,"&nbsp;...Proyectos innovadores:  Trabaja en proyectos desafiantes que te permitirán desarrollar tus habilidades y crecer profesionalmente. 
 <b>Programas </b>de capacitación:  Accede a programas de formación continua para mantenerte actualizado y mejorar tus competencias con nuestra...&nbsp;",jobleads.com,Cobol Developers,,2025-07-08T00:00:00.0000000
Adecco,7513028030375405423,https://es.jooble.org/jdp/7513028030375405423,Salamanca,de 20000 a 25000 €/año,"¿Tienes experiencia en mantenimiento eléctrico y <b>programación </b>de automatismos industriales? ¿Buscas un entorno estable, con horario continuo y proyección de futuro? ¡Esta puede ser tu oportunidad!
 Desde Adecco estamos buscando un/a Técnico/a Electricista y de Electromecánico...&nbsp;",adecco.es,Técnico/a electricista y de electromecánico/a,Completa,2025-05-05T07:38:44.7811537+00:00
Adecco,-7514437437183522316,https://es.jooble.org/jdp/-7514437437183522316,Salamanca,de 20000 a 28000 €/año,"&nbsp;...entusiasmo por el trabajo en equipo. 
 Entre las funciones a realizar están: 
-Operar maquinaria de torno y fresadora con precisión 
-<b>Programar </b>y ajustar las máquinas según los/las requerimientos técnicos/as 
-Colaborar con el equipo en el diseño y fabricación de piezas...&nbsp;",adecco.es,Tornero/a - Fresador,Completa,2025-05-06T22:38:53.7600000
LUZA Group,7438753946473544699,https://es.jooble.org/jdp/7438753946473544699,Salamanca,,"&nbsp;...proformas subcontratistas 
 Relaciones valoradas y proformas y reportar al jefe de obra 
 Aplicación de la planificación desarrollo <b>programación </b>detalle 
 Supervisión y control de la producción 
 Aplicación y desarrollo funciones delegadas por el jefe de obra...&nbsp;",manatal.com,JEFE/A DE PRODUCCIÓN JUNIOR,,2025-06-12T00:00:00.0000000
Agrícola Noroeste,7602780250563901190,https://es.jooble.org/jdp/7602780250563901190,Salamanca,,"¿Te apasiona el mundo de la agricultura y cuentas con experiencia de  Comercial Agricola ? ¡En  Agricola Noroeste  concesionario de tractores y maquinaria agrícola Jonh Deere, seguimos creciendo y queremos que te incorpores con nosotros!
 Si has respondido sí a nuestra...",emplify.de,Gerente de Servicio Técnico,,2025-01-01T00:00:00.0000000
Adecco,8186275190769724122,https://es.jooble.org/jdp/8186275190769724122,Salamanca,de 30000 a 35000 €/año,"&nbsp;...diferencia!
 Entre las funciones a realizar son: 
-Diseño de equipos de acero inoxidable, como depósitos y maquinaria. 
-Manejo de <b>programas </b>de diseño como INVENTOR, REVIT y AUTOCAD 
-Elaboración de planos técnicos/as y documentación asociada. 
-Colaboración con otros...&nbsp;",adecco.es,Ingeniero/a Diseño Industrial,Completa,2025-05-06T19:38:53.3855328+00:00
Grupo Sermicro,-3488704226095317733,https://es.jooble.org/jdp/-3488704226095317733,Salamanca,," Grupo Sermicro  somos una empresa Integradora de referencia en Soluciones y Servicios TIC con más de 35 años de experiencia y una amplia presencia internacional. 
 Actualmente estamos buscando un/a  Teleoperador/a  para la zona de Pozuelo de Alarcón. 
 Funciones a desarrollar...",jobleads.com,TÉCNICO/A HELP-DESK,,2025-07-07T00:00:00.0000000
Grupo Sermicro,-4054158544233684345,https://es.jooble.org/jdp/-4054158544233684345,Salamanca,," Grupo Sermicro  somos una empresa Integradora de referencia en Soluciones y Servicios TIC con más de 35 años de experiencia y una amplia presencia internacional. 
 Técnico/a Microinformático con inglés 
 Funciones a desarrollar: 
# Soporte a usuarios en remoto 
# Manejo...",jobleads.com,TECNICO/A MICROINFORMATICO,,2025-07-07T00:00:00.0000000
Adecco (Spain),-4445865562841887783,https://es.jooble.org/jdp/-4445865562841887783,Salamanca,,"¿Te gustaría formar parte de una de las compañías líderes del sector? ¿Eres una persona proactica y resolutiva?
 Si es así, ¡Queremos conocerte!
 Buscamos incorporar teleoperadores/as con francés a nuestro departamento de atención al cliente. Tu trabajo consistirá en ...",jobleads.com,TELEOPERADOR/A ATT AL CLIENTE FRANCES TELETRABAJO,,2025-07-11T00:00:00.0000000
Adecco (Spain),3333007131149775398,https://es.jooble.org/jdp/3333007131149775398,Salamanca,,"¿Te apasiona el mundo de la atención al cliente y quieres formar parte de una compañía líder en el sector?
¡Entonces queremos conocerte!
 Estamos buscando agentes telefónicos que dominen el italiano para unirse a nuestro dinámico equipo de atención al cliente. 
 Tu misión...",jobleads.com,TELEOPERADOR/A ATT CLIENTE CON ITALIANO EN SALAMANCA,,2025-07-09T00:00:00.0000000
Adecco (Spain),-8042657762877013766,https://es.jooble.org/jdp/-8042657762877013766,Salamanca,,"¿Te gustaría formar parte de una de las compañías líderes del sector?
 Si es así, ¡Queremos conocerte!
 Buscamos incorporar agentes telefónicos con Francés a nuestro departamento de atención al cliente. 
 Tu trabajo consistirá en resolver las dudas y consultas de los...",jobleads.com,TELEOPERADOR/A ATT CLIENTE CON FRANCÉS SALAMANCA,,2025-07-11T00:00:00.0000000
Adecco (Spain),-4704522336353814668,https://es.jooble.org/jdp/-4704522336353814668,Salamanca,,"¿Te gustaría formar parte de una de las compañías líderes del sector de las telecomunicaciones?
 Si es así, ¡Queremos conocerte!
 Buscamos incorporar Teleoperadores/as para importante Call Center ubicado en Salamanca. 
 Tu trabajo consistirá en: 
 Realizar llamadas ...",jobleads.com,TELEOPERADOR/A ATT AL CLIENTE PRESENCIAL,,2025-07-08T07:41:41.2900000
Adecco (Spain),2236261112698224035,https://es.jooble.org/jdp/2236261112698224035,Salamanca,,"¡Te apasiona el mundo de las ventas y la atención al cliente? ¿Te gustaría formar parte de una de las compañías líderes del sector de las telecomunicaciones?
 Si es así, ¡Queremos conocerte!
 Buscamos incorporar Teleoperadores/as a para importante Call Center ubicado ...",jobleads.com,TELEOPERADORES/AS TELEVENTA PRESENCIAL,,2025-07-10T15:03:10.1300000
Univrse,-71797375465384785,https://es.jooble.org/jdp/-71797375465384785,Salamanca,,"&nbsp;...<b>Desarrollador </b>Unity Senior 
 En ARSOFT buscamos un Desarrollador Unity con experiencia en simuladores y serious games para incorporarse al equipo de desarrollo de nuestro simulador inmersivo de formación de operación ferroviaria. 
 Requisitos mínimos: 
# Al menos 2...&nbsp;",jobleads.com,Desarrollador Unity Senior,,2025-07-09T00:00:00.0000000
,-1354389263612129835,https://es.jooble.org/jdp/-1354389263612129835,Salamanca,,"&nbsp;...Empresa líder en soluciones tecnológicas para el sector financiero, especializada en el <b>desarrollo </b>de plataformas seguras, escalables y de alto rendimiento para servicios bancarios y transacciones digitales. 
 Misión del Puesto: 
 Buscamos un/a desarrollador/a backend...&nbsp;",talenthackers.net,Java Software Engineer,,2025-07-11T00:00:00.0000000
Applicable Limited,408574071038127617,https://es.jooble.org/jdp/408574071038127617,Salamanca,,"&nbsp;...de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. 
 Únete a un equipo que apuesta por el <b>desarrollo </b>integral de sus profesionales, elige el modelo de trabajo que mejor se adapte a ti, y colabora en un entorno diverso, donde cada...&nbsp;",jobleads.com,Cobol Developers,,2025-07-08T00:00:00.0000000
,-7957680354754468443,https://es.jooble.org/jdp/-7957680354754468443,Salamanca,,"&nbsp;...que los fabricantes conectan con sus usuarios finales. Con un equipo internacional y multidisciplinar, la compañía se dedica al <b>desarrollo </b>de soluciones digitales con alto impacto en usabilidad y experiencia del cliente. 

 Misión y ubicación del puesto 
Buscamos un...&nbsp;",talenthackers.net,Senior Fullstack Developer (Node/React),,2025-07-11T00:00:00.0000000
TTA Personal GmbH,-2794272396493191425,https://es.jooble.org/jdp/-2794272396493191425,Salamanca,,"&nbsp;...programador/a de automatización y sistemas de medición en su sede ubicada en Alzenau, Baviera, Alemania. 
Responsabilidades: 
<b>Desarrollo,</b> programación e implementación de sistemas de control y automatización específicos para clientes e instalaciones 
Programación y...&nbsp;",trabajos.com,Programador de automatización y sistemas de medición en Alemania,Completa,2025-07-01T21:11:01.1970000
,-8724581511458671760,https://es.jooble.org/jdp/-8724581511458671760,Salamanca,,"&nbsp;...Nuestro cliente es una empresa líder en consultoría y <b>desarrollo </b>de software, especializada en crear soluciones innovadoras para clientes de diversas industrias. Su cultura se basa en la excelencia técnica, la colaboración y la transformación digital, permitiendo a sus...&nbsp;",talenthackers.net,Golang Developer,,2025-07-11T00:00:00.0000000
,3012450160516394968,https://es.jooble.org/jdp/3012450160516394968,Salamanca,,"&nbsp;...Grupo de Soluciones Inteligentes (ISG) en Kaiserslautern está a la vanguardia de la tecnología, enfocándose en la investigación y el <b>desarrollo </b>de tendencias para máquinas móviles de alto rendimiento. 
 Misión del puesto y ubicación del puesto 
 Buscamos un Desarrollador...&nbsp;",talenthackers.net,Backend developer,,2025-07-11T00:00:00.0000000
