puesto_estandarizado,nombre_empresa,ubicacion,modalidad,salario
Ejecutivo Ventas Software,"PATRIMONIO EN FIDEICOMISO - D. LEG. N°. 861, NO INSCRITO EN LA SMV, DIRIGIDO A INVERSIONISTAS INSTIT",,,"S/. 1.600,00 (Mensual) + Comisiones"
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,,,,"S/. 2.000,00 (Mensual) + Comisiones"
Ejecutivo Ventas Software,TORRES MERINO HENRY EDSONPAOLO,,,
Ejecutivo Ventas Software,KasNet,,,
Ejecutivo Ventas Software,KasNet,,,
Ejecutivo Ventas Software,Grupo EFE,,,
Ejecutivo Ventas Software,Grupo San Pablo,,,
Ejecutivo Ventas Software,"""SOCIO CONSTRUCTOR SOCIEDAD ANONIMA CERRADA""",,,
Ejecutivo Ventas Software,CA Sistemas Empresariales SAC,,,
Ejecutivo Ventas Software,Salesland Pacífico,,,
Ejecutivo Ventas Software,Caja Maynas,,,
Ejecutivo Ventas Software,"PATRIMONIO EN FIDEICOMISO - D. LEG. N°. 861, NO INSCRITO EN LA SMV, DIRIGIDO A INVERSIONISTAS INSTIT",,,"S/. 1.600,00 (Mensual) + Comisiones"
Ejecutivo Ventas Software,Terres Magiques des Incas EIRL,,,
Ejecutivo Ventas Software,MAYA,,,
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,TRUST CONSULTING,,,
Ejecutivo Ventas Software,Automatizate Negocios,,,
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,TREEP,,,
Ejecutivo Ventas Software,Clinica Internacional SA,,,
Ejecutivo Ventas Software,Clinica Internacional SA,,,
Ejecutivo Ventas Software,Clinica Internacional SA,,,
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,Laureate,,,
Ejecutivo Ventas Software,Adecco Perú S.A.,,,
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,Grupo Pecuario S.A.C,,,
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,Sef Peru Holding SAC,,,"S/. 1.000,00 (Mensual)"
Ejecutivo Ventas Software,Adecco Perú S.A.,,,"S/. 1.700,00 (Mensual)"
Ejecutivo Ventas Software,Automatizate Negocios,,,"S/. 1.130,00 (Mensual)"
Ejecutivo Ventas Software,,,,"S/. 1.500,00 (Mensual) + Comisiones"
Ejecutivo Ventas Software,Huemura SAC,,,"S/. 1.200,00 (Mensual)"
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Apuesta Total,,,"S/. 1.025,00 (Mensual)"
Encargado Tienda Papa,Grupo Marathon,,,
Encargado Tienda Papa,Apuesta Total,,,"S/. 1.025,00 (Mensual)"
Encargado Tienda Papa,PUMA GROUP,,,
Encargado Tienda Papa,Inti Raymi S.A.,,,"S/. 1.500,00 (Mensual)"
Encargado Tienda Papa,INNOVACION SOLAR PERU E.I.R.L.,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Manpower,,,
Encargado Tienda Papa,Tai Loy,,,"S/. 2.000,00 (Mensual)"
Encargado Tienda Papa,SIFRAH,,,"S/. 1.580,00 (Mensual)"
Encargado Tienda Papa,Iseg Perú S.A.C,,,
Encargado Tienda Papa,Aadaru,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,SIFRAH,,,"S/. 1.580,00 (Mensual)"
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Platanitos Boutique,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Apuesta Total,,,"S/. 1.025,00 (Mensual)"
Encargado Tienda Papa,,,,
Encargado Tienda Papa,PORTA,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Talento y Tecnología,,,"S/. 1.500,00 (Mensual)"
Encargado Tienda Papa,D&D Consultores Empresariales,,,
Encargado Tienda Papa,Grupo EFE,,,
Encargado Tienda Papa,Viale Calzados y Accesorios,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Grupo Intercorp,,,
Encargado Tienda Papa,RETAIL SERVICES SAC,,,
Encargado Tienda Papa,Delima Norte Comunicaciones S.A.C.,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Manpower,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,
Encargado Tienda Papa,INNOVACION SOLAR PERU E.I.R.L.,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,INNOVACION SOLAR PERU E.I.R.L.,,,
Encargado Tienda Papa,INNOVACION SOLAR PERU E.I.R.L.,,,
Encargado Tienda Papa,Adecco Perú S.A.,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Apuesta Total,,,"S/. 1.025,00 (Mensual)"
Encargado Tienda Papa,Hidromec Ingenieros SAC,,,
Encargado Tienda Papa,Grupo EFE,,,"S/. 1.000,00 (Mensual)"
Encargado Tienda Papa,WALON SPORT S.A.,,,
Encargado Tienda Papa,FOOTLOOSE,,,
Encargado Tienda Papa,FOOTLOOSE,,,
Encargado Tienda Papa,QHARISUNQUDELUZ S.A.C.,,Presencial y remoto,"S/. 1.800,00 (Mensual)"
Encargado Tienda Papa,FALABELLA CORPORATIVO PERÚ,,,
Encargado Tienda Papa,Inti Raymi S.A.,,,"S/. 1.500,00 (Mensual)"
Encargado Tienda Papa,Inti Raymi S.A.,,,"S/. 1.500,00 (Mensual)"
Encargado Tienda Papa,FOOTLOOSE,,,
Encargado Tienda Papa,Grupo Santa Elena,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Grupo Marathon,,,
Encargado Tienda Papa,ISAGUETEX S.A.C,,,"S/. 1.600,00 (Mensual) + Comisiones"
Encargado Tienda Papa,DOMINOS PIZZA PERU,,,
Encargado Tienda Papa,DOMINOS PIZZA PERU,,,
Encargado Tienda Papa,FALABELLA CORPORATIVO PERÚ,,,
Encargado Tienda Papa,Manpower,,,
Encargado Tienda Papa,SIFRAH,,,"S/. 1.580,00 (Mensual)"
Encargado Tienda Papa,FALABELLA CORPORATIVO PERÚ,,,
Encargado Tienda Papa,,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,PUMA GROUP,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Encargado Tienda Papa,,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,
Encargado Tienda Papa,Platanitos Boutique,,,
Encargado Tienda Papa,Platanitos Boutique,,,
Encargado Tienda Papa,FOOTLOOSE,,,"S/. 1.300,00 (Mensual)"
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Manpower,,,
Encargado Tienda Papa,FALABELLA CORPORATIVO PERÚ,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Iseg Perú S.A.C,,,"S/. 2.300,00 (Mensual)"
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,NG Restaurants,,,
Encargado Tienda Papa,Manpower,,,
Encargado Tienda Papa,Tiendas Tambo,,,
Practicante Pre Contabilidad,QUALISPHARMA,,,
Practicante Pre Contabilidad,G.W. Yichang S.A.,,,
Practicante Pre Contabilidad,EULEN del Perú,,,
Practicante Pre Contabilidad,SABA SERVICIO INTEGRADO S.A.C.,,,"S/. 1.400,00 (Mensual)"
Practicante Pre Contabilidad,GRUPO GISSDAN E.I.R.L.,,Presencial y remoto,
Practicante Pre Contabilidad,OVERAL PERU S.A.C,,,
Practicante Pre Contabilidad,APC Corporacion,,,
Practicante Pre Contabilidad,Sef Peru Holding SAC,,,
Practicante Pre Contabilidad,YO ME ENCARGO,,,"S/. 2.000,00 (Mensual)"
Practicante Pre Contabilidad,TRINY RENTAL SAC,,,"S/. 1.130,00 (Mensual)"
Practicante Pre Contabilidad,ALVIZ ASOCIADOS & CONSULTORES S.A.C.,,,"S/. 1.300,00 (Mensual)"
Practicante Pre Contabilidad,TRANSACCIONES COMERCIALES ALFA S.A.C.,,,
Practicante Pre Contabilidad,TRANSPORTES N&V SAC,,Presencial y remoto,
Practicante Pre Contabilidad,Q'UMA SOLUCIONES GASTRONÓMICAS,,,
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,Pyramid Businesses SAC,,,
Practicante Pre Contabilidad,SOCIEDAD DE AUTOMOTORES INKA SAC,,,"S/. 1.130,00 (Mensual)"
Practicante Pre Contabilidad,,,,"S/. 1.130,00 (Mensual)"
Practicante Pre Contabilidad,INSIDE EMPRESARIAL,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,Sef Peru Holding SAC,,,
Practicante Pre Contabilidad,GRUPO CAMMEDI,,,
Practicante Pre Contabilidad,GV CONTADORES TRIBUTARIOS,,,
Practicante Pre Contabilidad,COTRA SL S.A.C.,,Presencial y remoto,
Practicante Pre Contabilidad,ESTUDIO TEXTIL SAC,,,
Practicante Pre Contabilidad,MIRA RESGUARDO SA,,,
Practicante Pre Contabilidad,Servitranstur Qhapaq Ñan sac,,,
Practicante Pre Contabilidad,GRUPO SUNDA,,,"S/. 1.130,00 (Mensual)"
Practicante Pre Contabilidad,E & F IMPORT S.R.L.,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,LABTECH,,,"S/. 2.600,00 (Mensual)"
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,SHAVA,,,"S/. 1.450,00 (Mensual)"
Practicante Pre Contabilidad,AyB International S.A.C,,,"S/. 2.500,00 (Mensual)"
Practicante Pre Contabilidad,CIEMSA,,,"S/. 2.500,00 (Mensual)"
Practicante Pre Contabilidad,VALTAR SECURITY SYSTEMS S.A.C.,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,CIEMSA,,,
Practicante Pre Contabilidad,BRONTES CONSTRUCTORA S.A.,,,
Practicante Pre Contabilidad,Air Cool system sm sac,,,"S/. 1.600,00 (Mensual)"
Practicante Pre Contabilidad,IMAB SOLUTIONS,,,"S/. 1.400,00 (Mensual)"
Practicante Pre Contabilidad,QUALISPHARMA,,,
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,Unilabs,,,
Practicante Pre Contabilidad,PRIME MUSIC S.A.C.,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,VICLA INVERSIONES Y SERVICIOS GENERALES S.A.C,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,Dasin Perú,,,
Practicante Pre Contabilidad,SHAVA,,,"S/. 1.450,00 (Mensual)"
Practicante Pre Contabilidad,Sef Peru Holding SAC,,,
Practicante Pre Contabilidad,ESPERANZA,,,
Practicante Pre Contabilidad,SER CASA DESARROLLO INMOBILIARIO S.A.C,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,PLANET GAME S.A.C.,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,ASESORES VEYSA S.A.C.,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,PLANNING MANAGEMENT AND ADVISORY SERVICES S.A.C.,,,
Practicante Pre Contabilidad,TRAMINCO INGENIEROS SAC,,,"S/. 1.350,00 (Mensual)"
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,POPULAR S.A. SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION-POPULAR SAFI,,,"S/. 2.000,00 (Mensual)"
Practicante Pre Contabilidad,Distribuidora  Arco  S.A.C,,,
Practicante Pre Contabilidad,Trade Tools CIA S.A.C.,,,
Practicante Pre Contabilidad,DC Grupo Inmobiliario,,,
Practicante Pre Contabilidad,CITVGRUPO J&J S.A.C.,,,
Practicante Pre Contabilidad,Ferco Medical SAC,,,"S/. 2.000,00 (Mensual)"
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,Cafeladerías 4D,,,
Practicante Pre Contabilidad,Maderera Invicta S.R.L.,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,OLG CORP,,,
Practicante Pre Contabilidad,BIOILS LATAM S.A.C.,,,
Practicante Pre Contabilidad,Corporacion Mozalbete SAC,,,
Practicante Pre Contabilidad,STC (Perú) S.A.C.,,,
Practicante Pre Contabilidad,KAORI SERVICIOS S.A.C.,,,
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,Estudio Contable Gil & Asociados SCRL,,,
Practicante Pre Contabilidad,Cafeladerías 4D,,,
Practicante Pre Contabilidad,"OBREGON LARIOS & ASOCIADOS, ASESORES S.A.C.",,Presencial y remoto,
Practicante Pre Contabilidad,"SUMEC COMPLETE EQUIPMENT & ENGINEERING CO., LTD SUCURSAL DEL PERU",,,"S/. 3.000,00 (Mensual)"
Practicante Pre Contabilidad,KLUANE PERU S.A.C.,,,
Practicante Pre Contabilidad,Manpower,,,
Practicante Pre Contabilidad,Air Cool system sm sac,,,"S/. 1.600,00 (Mensual)"
Practicante Pre Contabilidad,Maximilian Inversiones S.A.,,,"S/. 1.900,00 (Mensual)"
Practicante Pre Contabilidad,Textil Chavin,,,
Practicante Pre Contabilidad,Asociacion Civil Nuestra Señora del Servicio,,,
Practicante Pre Contabilidad,Doc Flow S.A.C.,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,TRANSPORTES DIONICIA E.I.R.L.,,Presencial y remoto,
Practicante Pre Contabilidad,Clinica Santa Isabel,,,
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,Sef Peru Holding SAC,,,
Practicante Pre Contabilidad,MULTINACIONAL SERVICE CORP S.A.C.,,,"S/. 500,00 (Mensual)"
Practicante Pre Contabilidad,FERRETERIA EL TREBOL,,,
Practicante Pre Contabilidad,CINE BASADRE SAC,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,Etan Perú,,,"S/. 1.130,00 (Mensual)"
Practicante Pre Contabilidad,PSG,,,"S/. 2.300,00 (Mensual)"
Practicante Pre Contabilidad,Gate Gourmet Perú,,,
Practicante Pre Contabilidad,PROSERING SRLTDA,,,"S/. 1.300,00 (Mensual)"
Practicante Pre Contabilidad,FACOGEM INDUSTRIAL SOC DE RES LTDA,,,"S/. 1.700,00 (Mensual)"
Practicante Pre Contabilidad,mega empack sac,,,
Practicante Pre Contabilidad,Ingenium,,,"S/. 1.800,00 (Mensual)"
Practicante Pre Contabilidad,AVINDUSTRIAS PERU S.A.C.,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,Manpower,,,
Practicante Pre Contabilidad,Manpower,,,
Practicante Pre Contabilidad,DYRANI S.A.C.,,,"S/. 2.000,00 (Mensual)"
Practicante Pre Contabilidad,Grupo Tawa,,,
Practicante Pre Contabilidad,CORSAPP E.I.R.L.,,,"S/. 1.700,00 (Mensual)"
Practicante Pre Contabilidad,BUSINESS BEANS PERU,,,
Practicante Pre Contabilidad,Profamel Ingenieros sac,,,
Practicante Pre Contabilidad,AUTO RECAMBIOS,,,
Practicante Pre Contabilidad,Servitranstur Qhapaq Ñan sac,,,
Practicante Pre Contabilidad,PANIFICADORA INDUSTRIAL S.A.C.,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,AVINDUSTRIAS PERU S.A.C.,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,TAPIACO COMPANY S.A.C.,,,
Practicante Pre Contabilidad,Asesoria Empresarial Contable E&P SRL,,,
Practicante Pre Contabilidad,WAYRA INMOBILIARIA SAC,,,
Practicante Pre Contabilidad,Amalgamart,,,
Practicante Pre Contabilidad,Pyramid Businesses SAC,,,
Practicante Pre Contabilidad,Distribuidora PMA EIRL,,,"S/. 1.576,00 (Mensual)"
Practicante Pre Contabilidad,Infraenercom S.A.C.,,,
Practicante Pre Contabilidad,DURATECH PERU S.A.C,,,"S/. 1.800,00 (Mensual)"
Practicante Pre Contabilidad,Unilabs,,,
Practicante Pre Contabilidad,Sef Peru Holding SAC,,,
Practicante Pre Contabilidad,ASCENSORES CHAVEZ S.A.C.,,,"S/. 1.130,00 (Mensual)"
Practicante Pre Contabilidad,Inka Superfoods SAC,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,CORPORACION SHADDAI LF S.A.C.,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,Casalinda,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,SERVICIO SOCIAL DEL DIRECTOR Y SUPERVISOR,,,
Practicante Pre Contabilidad,GROUP REYBRITECH E.I.R.L.,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,MASESAC,,Presencial y remoto,
Practicante Pre Contabilidad,AyB International S.A.C,,,"S/. 2.500,00 (Mensual)"
Practicante Pre Contabilidad,REVCAR,,,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,SERVICIO SOCIAL DEL DIRECTOR Y SUPERVISOR,,,
Practicante Pre Contabilidad,Ingenium,,,"S/. 1.800,00 (Mensual)"
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,JOBAL PHARMA,,,
Practicante Pre Contabilidad,Representaciones Huadel S.R.L,,,
Practicante Pre Contabilidad,PETROLCENTER,,,"S/. 1.400,00 (Mensual)"
Practicante Pre Contabilidad,INMOBILIARIA Y CONSTRUCTORA IZQUIERDO S.A.C.,,Presencial y remoto,
Practicante Pre Contabilidad,BONBONS EVENTS EIRL,,,
Practicante Pre Contabilidad,Club Internacional Arequipa,,,
Practicante Pre Contabilidad,INMOBILIARIA Y CONSTRUCTORA IZQUIERDO S.A.C.,,Presencial y remoto,
Practicante Pre Contabilidad,CIEMSA,,,"S/. 2.500,00 (Mensual)"
Practicante Pre Contabilidad,AMC CONSULTING SECURITY SOCIEDAD ANONIMA CERRADA - AMC CONSULTING SECURITY S.A.C.,,,
Practicante Pre Contabilidad,Jb consultores y asesores,,Presencial y remoto,"S/. 1.130,00 (Mensual)"
Practicante Pre Contabilidad,PERU ANDINO TRAVEL S.A.C.,,,
Practicante Pre Contabilidad,ALVIZ ASOCIADOS & CONSULTORES S.A.C.,,,"S/. 1.300,00 (Mensual)"
Practicante Pre Contabilidad,SINERGIA TALENT S.A.C.,,,"S/. 1.900,00 (Mensual)"
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,Air Cool system sm sac,,,"S/. 3.500,00 (Mensual)"
Practicante Pre Contabilidad,Chem Tools Sac,,,
Practicante Pre Contabilidad,INVERTRANS SAC,,,
Practicante Pre Contabilidad,Asociacion Civil Nuestra Señora del Servicio,,,
Practicante Pre Contabilidad,Sef Peru Holding SAC,,,
Practicante Pre Contabilidad,INCA TOPS S.A.,,,
Practicante Pre Contabilidad,PETROLCENTER,,,"S/. 1.600,00 (Mensual)"
Practicante Pre Contabilidad,Inversiones Samarita,,,
Practicante Pre Contabilidad,PETROLCENTER,,,"S/. 1.600,00 (Mensual)"
Practicante Pre Contabilidad,NOVAMERICA CONFORT INMOBILIARIA S.A.C.,,,
Practicante Pre Contabilidad,Complete Agro Services,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,Asociacion Civil Nuestra Señora del Servicio,,,
Practicante Pre Contabilidad,CAVAL GROUP S.A.C.,,,"S/. 2.000,00 (Mensual)"
Practicante Pre Contabilidad,CIEMSA,,,
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,FOODCENTRAL S.A.C.,,,
Practicante Pre Contabilidad,Iticsa - Chem Masters del Perú S.A.,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,GRUPO ECOANDINA,,,"S/. 2.000,00 (Mensual)"
Practicante Pre Contabilidad,CONTADOR DE LOS MEDICOS E.I.R.L.,,,
Practicante Pre Contabilidad,PERFORMANCE AUTOMOTRIZ GROUP S.A.C.,,,"S/. 1.800,00 (Mensual)"
Practicante Pre Contabilidad,GADIEL INFRAESTRUCTURA Y CONSTRUCCIÓN,,,"S/. 2.000,00 (Mensual)"
Practicante Pre Contabilidad,CONSULTING MINING GROUP M & H S.A.C,,,
Practicante Pre Contabilidad,Conttribuye Asesores Empresariales,,,"S/. 1.300,00 (Mensual)"
Practicante Pre Contabilidad,JRM SOLUTIONS PERU,,,
Practicante Pre Contabilidad,Servicios de Conformidad Regulatoria S.A.C.,,,
Practicante Pre Contabilidad,Manpower,,,
Practicante Pre Contabilidad,SIEVERT PERU EIRL,,,"S/. 1.800,00 (Mensual)"
Practicante Pre Contabilidad,IMERCO SAC,,,"S/. 1.300,00 (Mensual)"
Practicante Pre Contabilidad,Sef Peru Holding SAC,,,
Practicante Pre Contabilidad,Inversiones Fisa,,,
Practicante Pre Contabilidad,Reyfam,,,
Practicante Pre Contabilidad,,,,
Practicante Pre Contabilidad,,,Presencial y remoto,
Practicante Pre Contabilidad,PRECOTEX S.A.C.,,,
Practicante Pre Contabilidad,IMERCO SAC,,,"S/. 1.300,00 (Mensual)"
Practicante Pre Contabilidad,SILSA,,,"S/. 2.300,00 (Mensual)"
Practicante Pre Contabilidad,Aris,,,
Practicante Pre Contabilidad,,,,"S/. 1.158,00 (Mensual)"
Practicante Pre Contabilidad,GO VISION CLÍNICA ESPECIALIZADA,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,MACR INDUSTRIAL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,,,
Practicante Pre Contabilidad,ESTUDIO CONTABLE JJMM S.A.C.,,,
Practicante Pre Contabilidad,Operadores de Maquinarias CEFOMAQ SAC,,,
Practicante Pre Contabilidad,SENATI,,,
Practicante Pre Contabilidad,Profamel Ingenieros sac,,,
Practicante Pre Contabilidad,BED CONSULTING CONTADORES,,,"S/. 1.200,00 (Mensual)"
Practicante Pre Contabilidad,Flexosur S.A.,,,
Practicante Pre Contabilidad,Fmrem S.R.L.,,,
Practicante Pre Contabilidad,CONTADOR,,,"S/. 1.300,00 (Mensual) + Comisiones"
Practicante Pre Contabilidad,Adecco Perú S.A.,,,
Practicante Pre Contabilidad,CJR RENEWABLES,,,
Practicante Pre Contabilidad,PROSERING SRLTDA,,,"S/. 1.300,00 (Mensual)"
Practicante Pre Contabilidad,Servicios de Conformidad Regulatoria S.A.C.,,,
Practicante Pre Contabilidad,Daryza S.A.C.,,Presencial y remoto,"S/. 1.500,00 (Mensual)"
Practicante Pre Contabilidad,Air Cool system sm sac,,,"S/. 3.500,00 (Mensual)"
Practicante Pre Contabilidad,Corporacion Mozalbete SAC,,,
Practicante Pre Contabilidad,JRM SOLUTIONS PERU,,,
Practicante Pre Contabilidad,IMAB SOLUTIONS,,,"S/. 1.400,00 (Mensual)"
Practicante Pre Contabilidad,NUTRICION NATURAL NUTRIFIT,,,
Practicante Pre Contabilidad,ROCA SOLUCIONES LOGISTICAS S.A.C.,,,"S/. 1.900,00 (Mensual)"
Practicante Pre Contabilidad,Buscando Chamba,,,"S/. 1.400,00 (Mensual)"
Practicante Pre Contabilidad,COLEGIO SACO OLIVEROS,,,
conserje  horario rotativo,,,,
conserje  horario rotativo,Tiendas Tambo,,,
conserje  horario rotativo,FARGOLINE S.A.,,,
conserje  horario rotativo,Manpower,,,
conserje  horario rotativo,CICSA PERU S.A.C.,,,"S/. 1.500,00 (Mensual)"
conserje  horario rotativo,Manpower,,,
conserje  horario rotativo,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,"S/. 1.025,00 (Mensual)"
conserje  horario rotativo,Lavoro Perú,,,"S/. 1.130,00 (Mensual)"
conserje  horario rotativo,Grupo Tawa,,,
conserje  horario rotativo,,,,
conserje  horario rotativo,Manpower,,,
conserje  horario rotativo,Tiendas Tambo,,,
conserje  horario rotativo,Manpower,,,
conserje  horario rotativo,Lavoro Perú,,,"S/. 1.130,00 (Mensual)"
conserje  horario rotativo,leite,,,"S/. 1.700,00 (Mensual)"
conserje  horario rotativo,FARGOLINE S.A.,,,
conserje  horario rotativo,GOALCORP,,,"S/. 1.800,00 (Mensual)"
conserje  horario rotativo,Universidad Privada Norbert Wiener,,,"S/. 1.500,00 (Mensual)"
conserje  horario rotativo,GOALCORP,,,"S/. 1.800,00 (Mensual)"
conserje  horario rotativo,Tiendas Tambo,,,
conserje  horario rotativo,Molitalia,,,"S/. 1.800,00 (Mensual)"
conserje  horario rotativo,Lavoro Perú,,,"S/. 1.130,00 (Mensual)"
conserje  horario rotativo,Manpower,,,
conserje  horario rotativo,Lavoro Perú,,,"S/. 1.130,00 (Mensual)"
conserje  horario rotativo,Newport Capital SAC,,,"S/. 1.380,00 (Mensual)"
conserje  horario rotativo,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,"S/. 1.025,00 (Mensual)"
conserje  horario rotativo,Tiendas Tambo,,,
Proyecto Data Analitic,Master Drilling Peru S.A.C.,,,
Proyecto Data Analitic,Grupo Tawa,,,
Proyecto Data Analitic,San Martin Contratistas Generales S.A,,,
Proyecto Data Analitic,Grupo Tawa,,,
Proyecto Data Analitic,Adecco Perú S.A.,,,"S/. 8.870,00 (Mensual)"
Proyecto Data Analitic,,,,
Proyecto Data Analitic,Consorcio LP,,Presencial y remoto,"S/. 4.000,00 (Mensual)"
Proyecto Data Analitic,Prosegur,,,"S/. 5.000,00 (Mensual)"
Proyecto Data Analitic,Gambell Management,,,
Proyecto Data Analitic,CONSULTING PERU CO. S.A.C.,,,
Proyecto Data Analitic,Topitop,,,
