puesto_estandarizado,nombre_empresa,ubicacion,modalidad,salario
Asesor Negocios Banco,Manpower,,,2300.0
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,1500.0
Asesor Negocios Banco,Manpower,,,1500.0
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,2300.0
Asesor Negocios Banco,Manpower,,,1500.0
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,1500.0
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,1500.0
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,1500.0
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,1500.0
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,
Asesor Negocios Banco,Manpower,,,1500.0
Operario Producción Acondicionado,,,,
Operario Producción Acondicionado,CRM Solution,,,
Operario Producción Acondicionado,Manpower,,,
Operario Producción Acondicionado,,,,
Operario Producción Acondicionado,,,,
Operario Producción Acondicionado,CRM Solution,,,
Operario Producción Acondicionado,CRM Solution,,,
Key Account Manager,Remax GROUP EXPO,,,
Key Account Manager,Romeros Clínica Dental,,Presencial y remoto,
Key Account Manager,Gate Gourmet Perú,,,
Key Account Manager,REPRESENTACIONES MARTIN S.A.C,,,
Key Account Manager,Salunat Lab Medic,,,
Key Account Manager,Glazer Perú,,,
Key Account Manager,Industrias Manrique S.A.C,,,
Key Account Manager,Universidad Peruana Cayetano Heredia,,,
Key Account Manager,TOGASSERVICE,,,1800.0
Key Account Manager,Apuesta Total,,Presencial y remoto,
Key Account Manager,FERREMAS PERU SAC,,,
Key Account Manager,REPRESENTACIONES MARTIN S.A.C,,,
Key Account Manager,Multiservicios e Inversiones Inmobitec SAC,,,1300.0
Key Account Manager,INNOVACION TECNOLOGIA E INGENIERIA EN ENERGIA S.A.C.,,,
Key Account Manager,Pharmaceutical Distoloza S.A.,,,
Key Account Manager,Asociación Peruano Japonesa APJ,,,
Key Account Manager,,,,2200.0
Key Account Manager,Universidad Continental,,,2400.0
Key Account Manager,,,,
Key Account Manager,,,,
Key Account Manager,,,,
Key Account Manager,RICAR,,,
Key Account Manager,Mundo Express S.A.C.,,,
Key Account Manager,MARTIGIANI DISTRIBUIDORA S.A.C.,,,
Key Account Manager,Universidad Peruana Cayetano Heredia,,,
Key Account Manager,Grupo San José,,,
Key Account Manager,Remax GROUP EXPO,,,
Key Account Manager,,,,
Key Account Manager,musas,,,1800.0
Key Account Manager,El Refugio de Vichayito,,,
Key Account Manager,HELVETIA STUDIO SAC,,,900.0
Key Account Manager,Importadora,,,1500.0
Key Account Manager,ACTION FILMS E.I.R.L.,,Presencial y remoto,550.0
Key Account Manager,BELTRAN,,,
Key Account Manager,,,,
Key Account Manager,MECCANO INDUSTRIAL COMPANY E.I.R.L.,,,
Key Account Manager,Grupo San Pablo,,,
Key Account Manager,TAC Digital,,Presencial y remoto,
Key Account Manager,CABLE VISIÓN PERÚ,,,1700.0
Key Account Manager,UPGRADE,,,
Key Account Manager,SERVICIOS Y PROMOCIONES DE SALUD SAC,,Presencial y remoto,
Key Account Manager,Estilos S.R.L.,,,1500.0
Key Account Manager,Grupo San Pablo,,,
Key Account Manager,REMAX PRINCIPAL,,,2000.0
Key Account Manager,Solventa,,,
Key Account Manager,,,Presencial y remoto,
Key Account Manager,,,,1800.0
Key Account Manager,GUES DATA S.A.C.,,Presencial y remoto,
Key Account Manager,Covema SAC,,,2500.0
Key Account Manager,,,,1800.0
Key Account Manager,Universidad Continental,,,2400.0
Key Account Manager,CORPORACION AUTOPLASEN S.A.C.,,,2000.0
Key Account Manager,Universidad Peruana Cayetano Heredia,,,
Key Account Manager,Agencia Wayruro,,,1400.0
Key Account Manager,Grupo San Pablo,,,
Key Account Manager,Grupo San José,,,
Key Account Manager,Alo Taxi,,,
Key Account Manager,DepilZONE,,,
Key Account Manager,,,,
Key Account Manager,Estilos S.R.L.,,,1500.0
Key Account Manager,Ediciones COREFO SAC,,,
Key Account Manager,ERAMSIC,,,
Key Account Manager,Linder Ing. Graficos Consultores S.R.L.,,,
Key Account Manager,GENESIS GRUPO INMOBILIARIO SOCIEDAD ANONIMA CERRADA,,,
Key Account Manager,,,,1800.0
Key Account Manager,CONTENIDO DIGITAL S.A.C.,,,1400.0
Key Account Manager,QUILLA ESTUDIO S.A.C.,,,1100.0
Key Account Manager,Adecco Perú S.A.,,,
Key Account Manager,LEX NOVA S.A.C.,,Presencial y remoto,
Key Account Manager,TAC Digital,,Presencial y remoto,
Key Account Manager,CENTAUROS DEL PERU,,,
Key Account Manager,APG Graduaciones EIRL,,,1500.0
Key Account Manager,CORPORACION AUTOPLASEN S.A.C.,,,2000.0
Key Account Manager,EDITORIAL ABACUS MASTER LEARNING S.A.C.,,,
Key Account Manager,UROZEN,,Presencial y remoto,
Key Account Manager,QUILLA ESTUDIO S.A.C.,,,1100.0
Key Account Manager,INVERSIONES PALACIN E.I.R.L.,,,1500.0
Key Account Manager,Medical Audicion,,,
Key Account Manager,KPC ENGINEERING S.A.C.,,Presencial y remoto,1800.0
Key Account Manager,FLASH,,,2000.0
Key Account Manager,UPGRADE,,,
Key Account Manager,BairesDev LLC,,,
Key Account Manager,NOVA MAQUINARIAS,,,
Key Account Manager,EDITORIAL ABACUS MASTER LEARNING S.A.C.,,,
Key Account Manager,Internovam,,,
Key Account Manager,Covema SAC,,,2500.0
Key Account Manager,CONTROL + SAC,,,
Key Account Manager,ACTIVLIFE REHAB,,,
Key Account Manager,EXE SAC,,,
Key Account Manager,,,,1800.0
Key Account Manager,FLORAL TRENDY,,,
Key Account Manager,LA CUADRA DE SALVADOR,,,
Key Account Manager,CAMIONES CHINOS PERU SAC.,,,
Key Account Manager,Inmobiliaria & constructora VIVALDI SAC,,,
Key Account Manager,CLUB EL TUMI,,,
Key Account Manager,Calzados Mikaela,,,
Key Account Manager,INDUSTRIA SERVIUNI S.A.C.,,,1500.0
Key Account Manager,ZOJIMA E.I.R.L.,,,
Key Account Manager,,,,
Key Account Manager,KAIROS ARTESANAL E.I.R.L.,,Presencial y remoto,500.0
Key Account Manager,,,,2200.0
Key Account Manager,Agencia Wayruro,,,1400.0
Key Account Manager,Linder Ing. Graficos Consultores S.R.L.,,,
Key Account Manager,MOTOREPUESTOS JOCHI,,,1500.0
Key Account Manager,Universidad Continental,,,2400.0
Key Account Manager,CONTACTO SATELITAL,,,1500.0
Key Account Manager,BRM PERU S.A.C.,,Presencial y remoto,2000.0
Key Account Manager,COOPERATIVA EL TUMI,,,
Key Account Manager,Universidad Continental,,,2400.0
Key Account Manager,,,,2000.0
Key Account Manager,Grupo Fencri,,,
Key Account Manager,Grupo STT,,Presencial y remoto,
Key Account Manager,Grupo San Pablo,,,
Key Account Manager,,,,
Key Account Manager,El Refugio de Vichayito,,,
Key Account Manager,CONSORCIO BULEJE & ASOCIADOS,,,
Key Account Manager,PROMOREGIONCUSCO EIRL,,,
Key Account Manager,Passion for Fruit,,,2500.0
Key Account Manager,FLORAL TRENDY,,,
Key Account Manager,LA CUADRA DE SALVADOR,,,
Key Account Manager,ODONTIX,,,
Supervisor Ventas Exp,GRUPO METALINDUSTRIAS,,,1900.0
Supervisor Ventas Exp,Sef Peru Holding SAC,,,
Supervisor Ventas Exp,,,,
Supervisor Ventas Exp,,,,
Supervisor Ventas Exp,Sef Peru Holding SAC,,,
Supervisor Ventas Exp,Sef Peru Holding SAC,,,1500.0
Supervisor Ventas Exp,Sef Peru Holding SAC,,Presencial y remoto,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,
Cajeros As Cevicheria,PUNTO MARISKO FUSION E.I.R.L.,,,
Cajeros As Cevicheria,Apuesta Total,,,
Cajeros As Cevicheria,Adecco Perú S.A.,,,1130.0
Cajeros As Cevicheria,Adecco Perú S.A.,,,1130.0
Cajeros As Cevicheria,Apuesta Total,,,1025.0
Cajeros As Cevicheria,Rutas de Lima,,,1650.0
Cajeros As Cevicheria,Adecco Perú S.A.,,,1130.0
Cajeros As Cevicheria,Apuesta Total,,,1130.0
Asesores Call Center,QUEIPO´S S.A.C.,,,1500.0
Asesores Call Center,CALLYPSO PERU S.A.C.,,,1600.0
Asesores Call Center,QUEIPO´S S.A.C.,,,1500.0
Asesores Call Center,CO-LATAM,,,
Asesores Call Center,CENTRO DE NEGOCIOS RYG S.A.C,,,1200.0
Asesores Call Center,CENTRO DE NEGOCIOS RYG S.A.C,,,1200.0
Asesores Call Center,,,,
Asesores Call Center,Necomplus,,,
Asesores Call Center,A365,,Presencial y remoto,1130.0
Asesores Call Center,CO-LATAM,,,
Asesores Call Center,A365,,Presencial y remoto,1130.0
Asesores Call Center,A365,,Presencial y remoto,1130.0
Asesores Call Center,QUEIPO´S S.A.C.,,,1500.0
Asesores Call Center,,,,
Asesores Call Center,Necomplus,,,
Asesores Call Center,CALLYPSO PERU S.A.C.,,,1600.0
Asesores Call Center,A365,,Presencial y remoto,1130.0
Asesores Call Center,QUEIPO´S S.A.C.,,,1130.0
Asesores Call Center,CO-LATAM,,,
Asesores Call Center,Atento Perú,,,1130.0
Asesores Call Center,A365,,Presencial y remoto,1130.0
Asesores Call Center,QUEIPO´S S.A.C.,,,600.0
Asesores Call Center,CO-LATAM,,,
Asesores Call Center,A365,,Presencial y remoto,1130.0
Técnico Electricista Automotriz,Talma Servicios Aeroportuarios,,,
Técnico Electricista Automotriz,Arch Latam,,,1500.0
Técnico Electricista Automotriz,CORPORACIÓN DE TRANSPORTES CARLEY SOCIEDAD ANONIMA CERRADA,,,
Técnico Electricista Automotriz,Talma Servicios Aeroportuarios,,,
Técnico Electricista Automotriz,Germsa,,,
Técnico Electricista Automotriz,Talma Servicios Aeroportuarios,,Presencial y remoto,
Técnico Electricista Automotriz,SALAS QUISPE RODRIGO MANUEL,,Presencial y remoto,1000.0
Técnico Electricista Automotriz,ALLIN GROUP JAVIER PRADO SA.,,,
Técnico Electricista Automotriz,Coriex ds SAC,,,1600.0
Técnico Electricista Automotriz,Manpower,,,
Técnico Electricista Automotriz,,,,
Técnico Electricista Automotriz,MODASA,,,
Técnico Electricista Automotriz,TRUCKS & BUS SERVICE S.A.C.,,,
Técnico Electricista Automotriz,,,,
Técnico Electricista Automotriz,Apple Glass Peruana,,,
Técnico Electricista Automotriz,PILSAC,,,
Técnico Electricista Automotriz,TRANSPORTES PEREDA S.R.L.,,,
Técnico Electricista Automotriz,Swift Trading S.A.C.,,,
Técnico Electricista Automotriz,INNOVANTEK SOLUTIONS S.A.C,,,2200.0
Técnico Electricista Automotriz,SENATI,,,
Técnico Electricista Automotriz,INNOVANTEK SOLUTIONS S.A.C,,,2200.0
Técnico Electricista Automotriz,MODASA,,,
Técnico Electricista Automotriz,SUAREZ HUAIRA OSCAR ALEXANDER,,,
Técnico Electricista Automotriz,Tracto Camiones U.S.A.,,,
Técnico Electricista Automotriz,Timco S.A.C.,,,
Técnico Electricista Automotriz,Induamérica Servicios Logísticos S.A.C.,,,1700.0
Técnico Electricista Automotriz,Universidad César Vallejo,,,1500.0
Técnico Electricista Automotriz,Productos Paraíso del Perú S.A.C.,,,2000.0
Técnico Electricista Automotriz,Grupo  Cavassa S.A.C,,,2500.0
Técnico Electricista Automotriz,Grupo  Cavassa S.A.C,,,2500.0
Técnico Electricista Automotriz,,,,2000.0
Técnico Electricista Automotriz,,,,
Técnico Electricista Automotriz,Hermes Transportes Blindados SAC.,,,
Técnico Electricista Automotriz,Industrias Triveca S.A.C.,,,1130.0
Técnico Electricista Automotriz,Talma Servicios Aeroportuarios,,,
Técnico Electricista Automotriz,Innova Ambiental S.A.,,,2000.0
Técnico Electricista Automotriz,Innova Ambiental S.A.,,,2000.0
Técnico Electricista Automotriz,DP World Logistics S.R.L,,,
Técnico Electricista Automotriz,Hermes Transportes Blindados SAC.,,,
Técnico Electricista Automotriz,GLOBAL SOLUTIONS IMPORT S.A.C.,,,1800.0
Practicante de  Multimedia,,,,
Operarios Civiles Soldadores,Total Talent Human Resources,,,1300.0
Operarios Civiles Soldadores,Remugraf,,,1200.0
Operarios Civiles Soldadores,PIRAMIDE CONST. ASOCIADOS SRL,,,
Operarios Civiles Soldadores,GRUPO PROGESTION,,,1130.0
Operarios Civiles Soldadores,Rmb Sateci Sac,,,
Operarios Civiles Soldadores,Laboratorios SMASAC,,,
Operarios Civiles Soldadores,SERVICIOS INTEGRALES MARITIMOS S.A.,,,
Operarios Civiles Soldadores,GRUPO PROGESTION,,,
Operarios Civiles Soldadores,GRUPO PROGESTION,,,
Operarios Civiles Soldadores,Laser SRL,,,
Operarios Civiles Soldadores,Total Talent Human Resources,,,1200.0
Operarios Civiles Soldadores,SMI,,,1500.0
Operarios Civiles Soldadores,Andrick Consultores,,,1600.0
Operarios Civiles Soldadores,Life Beauty Corporation,,,1130.0
Operarios Civiles Soldadores,GRUPO PROGESTION,,,
Operarios Civiles Soldadores,GRUPO PROGESTION,,,
Operarios Civiles Soldadores,,,,
Operarios Civiles Soldadores,Maria Almenara SAC,,,
Operarios Civiles Soldadores,,,,
Operarios Civiles Soldadores,GRUPO PROGESTION,,,
Operarios Civiles Soldadores,Talento y Tecnología,,,1150.0
Operarios Civiles Soldadores,Talento y Tecnología,,,1150.0
Operarios Civiles Soldadores,GRUPO METALINDUSTRIAS,,,
Operarios Civiles Soldadores,GRUPO PROGESTION,,,
Operarios Civiles Soldadores,Hermes Transportes Blindados SAC.,,,
Técnico Farmacia Temporal,J&J CORP SAC,,,
Técnico Farmacia Temporal,CLÍNICA UNIDERMA PERÚ,,,1500.0
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Clinica Internacional SA,,,
Técnico Farmacia Temporal,Grupo San Pablo,,,
Técnico Farmacia Temporal,CLINICA ANGLOAMERICANA,,,1130.0
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Clinica Internacional SA,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,BOTICAS HOGAR Y SALUD,,,1130.0
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,CLINICA ANGLOAMERICANA,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Especialidades Medicas Universal S.A,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo San Pablo,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,CLINICA ANGLOAMERICANA,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Clinica Stella Maris,,,1400.0
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Clinica Stella Maris,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Grupo San Pablo,,,
Técnico Farmacia Temporal,Grupo San Pablo,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Clinica Internacional SA,,,
Técnico Farmacia Temporal,Grupo San Pablo,,,
Técnico Farmacia Temporal,Clinica Internacional SA,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,CLÍNICA UNIDERMA PERÚ,,,1500.0
Técnico Farmacia Temporal,Botica Tumi farma salud sac,,,700.0
Técnico Farmacia Temporal,TALENTOS Y SOLUCIONES EMPRESARIALES S.A.C.,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Clinica Stella Maris,,,
Técnico Farmacia Temporal,BOTICAS PERU,,,
Técnico Farmacia Temporal,Grupo Intercorp,,,
Técnico Farmacia Temporal,Clinica Stella Maris,,,1400.0
Técnico Farmacia Temporal,Grupo Intercorp,,,1050.0
Técnico Farmacia Temporal,Grupo San Pablo,,,
Técnico Farmacia Temporal,CLINICA ANGLOAMERICANA,,,1130.0
Técnico Farmacia Temporal,Especialidades Medicas Universal S.A,,,
Técnico Farmacia Temporal,Clínica Javier Prado,,,
Asistente Contabilidad Administrativo,CITVGRUPO J&J S.A.C.,,,
Asistente Contabilidad Administrativo,Amalgamart,,,
Asistente Contabilidad Administrativo,Reyfam,,,
Asistente Contabilidad Administrativo,Representaciones Huadel S.R.L,,,
Asistente Contabilidad Administrativo,INMOBILIARIA Y CONSTRUCTORA IZQUIERDO S.A.C.,,Presencial y remoto,
Asistente Contabilidad Administrativo,COTRA SL S.A.C.,,Presencial y remoto,
Asistente Contabilidad Administrativo,Chem Tools Sac,,,
Asistente Contabilidad Administrativo,Distribuidora  Arco  S.A.C,,,
Asistente Contabilidad Administrativo,YO ME ENCARGO,,,2000.0
Asistente Contabilidad Administrativo,SILSA,,,2300.0
Asistente Contabilidad Administrativo,IMERCO SAC,,,1300.0
Asistente Contabilidad Administrativo,MIRA RESGUARDO SA,,,
Asistente Contabilidad Administrativo,Estudio Contable Gil & Asociados SCRL,,,
Asistente Contabilidad Administrativo,Infraenercom S.A.C.,,,
Asistente Contabilidad Administrativo,Air Cool system sm sac,,,1600.0
Asistente Contabilidad Administrativo,GADIEL INFRAESTRUCTURA Y CONSTRUCCIÓN,,,2000.0
Asistente Contabilidad Administrativo,CONSULTING MINING GROUP M & H S.A.C,,,
Asistente Contabilidad Administrativo,PRECOTEX S.A.C.,,,
Asistente Contabilidad Administrativo,CJR RENEWABLES,,,
Asistente Contabilidad Administrativo,DURATECH PERU S.A.C,,,1800.0
Asistente Contabilidad Administrativo,CINE BASADRE SAC,,,1500.0
Asistente Contabilidad Administrativo,Sef Peru Holding SAC,,,
Asistente Contabilidad Administrativo,INVERTRANS SAC,,,
Asistente Contabilidad Administrativo,Air Cool system sm sac,,,1600.0
Asistente Contabilidad Administrativo,OLG CORP,,,
Asistente Contabilidad Administrativo,PROSERING SRLTDA,,,1300.0
Asistente Contabilidad Administrativo,COLEGIO SACO OLIVEROS,,,
Asistente Contabilidad Administrativo,NOVAMERICA CONFORT INMOBILIARIA S.A.C.,,,
Asistente Contabilidad Administrativo,CORSAPP E.I.R.L.,,,1700.0
Asistente Contabilidad Administrativo,DC Grupo Inmobiliario,,,
Asistente Contabilidad Administrativo,QUALISPHARMA,,,
Asistente Contabilidad Administrativo,Air Cool system sm sac,,,3500.0
Asistente Contabilidad Administrativo,Fmrem S.R.L.,,,
Asistente Contabilidad Administrativo,ESPERANZA,,,
Asistente Contabilidad Administrativo,SER CASA DESARROLLO INMOBILIARIO S.A.C,,,1500.0
Asistente Contabilidad Administrativo,PETROLCENTER,,,1400.0
Asistente Contabilidad Administrativo,ALVIZ ASOCIADOS & CONSULTORES S.A.C.,,,1300.0
Asistente Contabilidad Administrativo,ESTUDIO CONTABLE JJMM S.A.C.,,,
Asistente Contabilidad Administrativo,SERVICIO SOCIAL DEL DIRECTOR Y SUPERVISOR,,,
Asistente Contabilidad Administrativo,TRAMINCO INGENIEROS SAC,,,1350.0
Asistente Contabilidad Administrativo,Unilabs,,,
Asistente Contabilidad Administrativo,,,,
Asistente Contabilidad Administrativo,Jb consultores y asesores,,Presencial y remoto,1130.0
Asistente Contabilidad Administrativo,Textil Chavin,,,
Asistente Contabilidad Administrativo,Grupo Tawa,,,
Asistente Contabilidad Administrativo,OVERAL PERU S.A.C,,,
Asistente Contabilidad Administrativo,BRONTES CONSTRUCTORA S.A.,,,
Asistente Contabilidad Administrativo,MASESAC,,Presencial y remoto,
Asistente Contabilidad Administrativo,MACR INDUSTRIAL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,,,
Asistente Contabilidad Administrativo,GRUPO GISSDAN E.I.R.L.,,Presencial y remoto,
Asistente Contabilidad Administrativo,Servitranstur Qhapaq Ñan sac,,,
Asistente Contabilidad Administrativo,PANIFICADORA INDUSTRIAL S.A.C.,,,1200.0
Asistente Contabilidad Administrativo,Buscando Chamba,,,1400.0
Asistente Contabilidad Administrativo,,,,
Asistente Contabilidad Administrativo,PLANNING MANAGEMENT AND ADVISORY SERVICES S.A.C.,,,
Asistente Contabilidad Administrativo,Corporacion Mozalbete SAC,,,
Asistente Contabilidad Administrativo,ASCENSORES CHAVEZ S.A.C.,,,1130.0
Asistente Contabilidad Administrativo,E & F IMPORT S.R.L.,,,1200.0
Asistente Contabilidad Administrativo,Aris,,,
Asistente Contabilidad Administrativo,Adecco Perú S.A.,,,
Asistente Contabilidad Administrativo,CIEMSA,,,2500.0
Asistente Contabilidad Administrativo,BONBONS EVENTS EIRL,,,
Asistente Contabilidad Administrativo,CORPORACION SHADDAI LF S.A.C.,,,1500.0
Asistente Contabilidad Administrativo,PSG,,,2300.0
Asistente Contabilidad Administrativo,Pyramid Businesses SAC,,,
Asistente Contabilidad Administrativo,Daryza S.A.C.,,Presencial y remoto,1500.0
Asistente Contabilidad Administrativo,QUALISPHARMA,,,
Asistente Contabilidad Administrativo,,,,
Asistente Contabilidad Administrativo,,,,
Asistente Contabilidad Administrativo,PROSERING SRLTDA,,,1300.0
Asistente Contabilidad Administrativo,CAVAL GROUP S.A.C.,,,2000.0
Asistente Contabilidad Administrativo,JOBAL PHARMA,,,
Asistente Contabilidad Administrativo,PETROLCENTER,,,1600.0
Asistente Contabilidad Administrativo,IMAB SOLUTIONS,,,1400.0
Asistente Contabilidad Administrativo,Distribuidora PMA EIRL,,,1576.0
Asistente Contabilidad Administrativo,,,Presencial y remoto,
Asistente Contabilidad Administrativo,Doc Flow S.A.C.,,,1500.0
